@relation smsspam
@attribute Message string
@attribute Classe {spam,ham}
@data
'Goodmorning, today i am late for  &lt;DECIMAL&gt; min.',ham
'Cant take any major roles in community outreach. You rock mel',ham
'Shopping lor. Them raining mah hard 2 leave orchard.',ham
'Hi here. have birth at on the  to  at 8lb 7oz. Mother and baby doing brilliantly.',ham
'See the forwarding message for proof',ham
'I cant keep going through this. It was never my intention to run you out, but if you choose to do that rather than keep the room clean so *I* dont have to say no to visitors, then maybe thats the best choice. Yes, I wanted you to be embarassed, so maybe youd feel for once how I feel when i have a friend who wants to drop buy and i have to say no, as happened this morning. Ive tried everything. I dont know what else to do.',ham
'Dunno lei... I thk mum lazy to go out... I neva ask her yet...',ham
'Do whatever you want. You know what the rules are. We had a talk earlier this week about what had to start happening, you showing responsibility. Yet, every week its can i bend the rule this way? What about that way? Do whatever. Im tired of having thia same argument with you every week. And a  &lt;#&gt;  movie DOESNT inlude the previews. Youre still getting in after 1.',ham
'Beautiful Truth against Gravity.. Read carefully: "Our heart feels light when someone is in it.. But it feels very heavy when someone leaves it.." GOODMORNING',ham
'Ambrith..madurai..met u in arun dha marrge..remembr?',ham
'Just re read it and I have no shame but tell me how he takes it and if he runs I will blame u 4 ever!! Not really 4 ever just a long time ',ham
'Princess, is your kitty shaved or natural?',ham
'Better than bb. If he wont use it, his wife will or them doctor',ham
'Ya it came a while ago',ham
'From tomorrow onwards eve 6 to 3 work.',ham
'Anything lor but toa payoh got place 2 walk meh...',ham
'I dont have anybodys number, I still havent thought up a tactful way to ask alex',ham
'Is there any movie theatre i can go to and watch unlimited movies and just pay once?',ham
'U having lunch alone? I now so bored...',ham
'Yes obviously, but you are the eggs-pert and the potato head… Speak soon! ',ham
'Nah man, my car is meant to be crammed full of people',ham
'No got new job at bar in airport on satsgettin 4.47per hour but means no lie in! keep in touch',ham
'Kallis is ready for bat in 2nd innings',ham
'Thanx but my birthday is over already.',ham
'Ugh y cant u just apologize, admit u were wrong and ask me to take u back?',ham
'I noe la... U wana pei bf oso rite... K lor, other days den...',ham
'Yes, im small kid.. And boost is the secret of my energy..',ham
'IM GONNA MISS U SO MUCH',ham
'Is avatar supposed to have subtoitles',ham
'Simply sitting and watching match in office..',ham
'You can jot down things you want to remember later.',ham
'Oh sorry please its over',ham
'Hey are we going for the lo lesson or gym? ',ham
'Dont pack what you can buy at any store.like cereals. If you must pack food, pack gari or something 9ja that you will miss.',ham
'You always make things bigger than they are',ham
'Ü dun wan to watch infernal affair?',ham
'Me not waking up until 4 in the afternoon, sup',ham
'I can send you a pic if you like :)',ham
'Okay... I booked all already... Including the one at bugis.',ham
'Aight fuck it, Ill get it later',ham
'No de. But call me after some time. Ill tell you k',ham
'So dont use hook up any how',ham
'How much is blackberry bold2 in nigeria.',ham
'Hi where you. You in home or calicut?',ham
'Hey darlin.. i can pick u up at college if u tell me wen & where 2 mt.. love Pete xx',ham
'Oh... I was thkin of goin yogasana at 10 den no nd to go at 3 den can rush to parco 4 nb... Okie lor, u call me when ready...',ham
'Y so late but i need to go n get da laptop...',ham
'Sir, I am waiting for your mail.',ham
'.Please charge my mobile when you get up in morning.',ham
'Nothing, i got msg frm tht unknown no..',ham
'Ugh fuck it Im resubbing to eve',ham
'He didnt see his shadow. We get an early spring yay',ham
'I did. One slice and one breadstick. Lol',ham
'Hey ! I want you ! I crave you ! I miss you ! I need you ! I love you, Ahmad Saeed al Hallaq ...',ham
'Is there any training tomorrow?',ham
'Pass dis to all ur contacts n see wat u get! Red;im in luv wid u. Blue;u put a smile on my face. Purple;u r realy hot. Pink;u r so swt. Orange;i thnk i lyk u. Green;i realy wana go out wid u. Yelow;i wnt u bck. Black;im jealous of u. Brown;i miss you Nw plz giv me one color',ham
'Cos daddy arranging time c wat time fetch ü mah...',ham
'Then. You are eldest know.',ham
'Whos there say hi to our drugdealer',ham
'Its hard to believe things like this. All can say lie but think twice before saying anything to me.',ham
'Good night my dear.. Sleepwell&amp;Take care',ham
'That is wondarfull song',ham
'Yar lor actually we quite fast... Cos da ge slow wat... Haha...',ham
'Must come later.. I normally bathe him in da afternoon mah..',ham
'Trust me. Even if isnt there, its there.',ham
'Hey hun-onbus goin 2 meet him. He wants 2go out 4a meal but I donyt feel like it cuz have 2 get last bus home!But hes sweet latelyxxx',ham
'I can take you at like noon',ham
'Where is it. Is there any opening for mca.',ham
'Im aight. Wats happening on your side.',ham
'Im done oredi...',ham
'you are sweet as well, princess. Please tell me your likes and dislikes in bed...',ham
'How are you. Wish you a great semester',ham
'Moji i love you more than words. Have a rich day',ham
'Dude how do you like the buff wind.',ham
'"alright babe, justthought id sayhey! how u doin?nearly the endof me wk offdam nevamind!We will have 2Hook up sn if uwant m8? loveJen x."',ham
'No im not. I cant give you everything you want and need. You actually could do better for yourself on yor own--youve got more money than i do. I cant get work, i cant get a man, i cant pay the rent, i cant even fill my fucking gas tank. yes, im stressed and depressed. I didnt even call home for thanksgiving cuz ill have to tell them i,m up to nothing.',ham
'S:-)kallis wont play in first two odi:-)',ham
'Then get some cash together and Ill text jason',ham
'Oh, my love, its soooo good to hear from you. Omg I missed you so much today. Im sorry your having problems with the provider but thank you for tming me',ham
'Probably, want to pick up more?',ham
'Im done...',ham
'Are you the cutest girl in the world or what',ham
'No dice, art class 6 thru 9 :( thanks though. Any idea what time I should come tomorrow?',ham
'Oh Howda gud gud.. Mathe en samachara chikku:-)',ham
'I thk 530 lor. But dunno can get tickets a not. Wat u doing now?',ham
'Audrie lousy autocorrect',ham
'Its a site to simulate the test. It just gives you very tough questions to test your readiness.',ham
'Anyway seriously hit me up when youre back because otherwise I have to light up with armand and he always has shit and/or is vomiting',ham
'I fetch yun or u fetch?',ham
'Thank you. I like you as well...',ham
'Hmmm ... And imagine after youve come home from that having to rub my feet, make me dinner and help me get ready for my date ! Are you sure your ready for that kind of life ?',ham
'Lara said she can loan me  &lt;#&gt; .',ham
'Do we have any spare power supplies',ham
'Yar he quite clever but aft many guesses lor. He got ask me 2 bring but i thk darren not so willing 2 go. Aiya they thk leona still not attach wat.',ham
'Yeah, dont go to bed, Ill be back before midnight',ham
'Well I wasnt available as I washob nobbing with last night so they had to ask Nickey Platt instead of me!;',ham
'Its that time of the week again, ryan',ham
'Wish u many many returns of the day.. Happy birthday vikky..',ham
'I hope you know Im still mad at you.',ham
'Argh my 3g is spotty, anyway the only thing I remember from the research we did was that province and sterling were the only problem-free places we looked at',ham
'In xam hall boy asked girl Tell me the starting term for dis answer I can den manage on my own After lot of hesitation n lookin around silently she said THE! intha ponnungale ipaditan;)',ham
'Do you know when the result.',ham
'Beautiful Truth against Gravity.. Read carefully: "Our heart feels light when someone is in it.. But it feels very heavy when someone leaves it.." GOOD NIGHT',ham
'Sorry im getting up now, feel really bad- totally rejected that kinda me thing.',ham
'You do got a shitload of diamonds though',ham
'Tessy..pls do me a favor. Pls convey my birthday wishes to Nimya..pls dnt forget it. Today is her birthday Shijas',ham
'Well Im going to be an aunty!',ham
'Mine here like all fr china then so noisy.',ham
'Later i guess. I needa do mcat study too.',ham
'S...from the training manual it show there is no tech process:)its all about password reset and troubleshooting:)',ham
'Spoke with uncle john today. He strongly feels that you need to sacrifice to keep me here. Hes going to call you. When he does, i beg you to just listen. Dont make any promises or make it clear things are not easy. And i need you to please let us work things out. As long as i keep expecting help, my creativity will be stifled so pls just keep him happy, no promises on your part.',ham
'If he started searching he will get job in few days.he have great potential and talent.',ham
'Carlos took a while (again), we leave in a minute',ham
'Well done and ! luv ya all ',ham
'Then why you came to hostel.',ham
'K still are you loving me.',ham
'But i juz remembered i gotta bathe my dog today..',ham
'After the drug she will be able to eat.',ham
'Alright took the morphine. Back in yo.',ham
'You see the requirements please',ham
'You stayin out of trouble stranger!!saw Dave the other day hes sorted now!still with me bloke when u gona get a girl MR!ur mum still Thinks we will get 2GETHA! ',ham
'So can collect ur laptop?',ham
'Ok. Can be later showing around 8-8:30 if you want + cld have drink before. Wld prefer not to spend money on nosh if you dont mind, as doing that nxt wk.',ham
'I will once i get home',ham
'Waaaat?? Lololo ok next time then!',ham
'The tables occupied, Im waiting by the tree',ham
'I surely dont forgot to come:)i will always be in touch in with you:-)',ham
'Hi kindly give us back our documents which we submitted for loan from STAPATI',ham
'I dont have i shall buy one dear',ham
'Oh god i am happy to see your message after 3 days',ham
'What year. And how many miles.',ham
'Hey cutie. How goes it? Here in WALES its kinda ok. There is like hills and shit but i still avent killed myself. ',ham
'Sad story of a Man - Last week was my bday. My Wife didnt wish me. My Parents forgot n so did my Kids . I went to work. Even my Colleagues did not wish. As I entered my cabin my PA said,  Happy Bday Boss !!. I felt special. She askd me 4 lunch. After lunch she invited me to her apartment. We went there. She said, do u mind if I go into the bedroom for a minute ?  OK, I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife, My Parents, My Kidz, My Friends n My Colleagues. All screaming.. SURPRISE !! and I was waiting on the sofa.. ... .....  NAKED...!',ham
'I think you should go the honesty road. Call the bank tomorrow. Its the tough decisions that make us great people.',ham
'No. Its not specialisation. Can work but its slave labor. Will look for it this month sha cos no shakara 4 beggar.',ham
'Is she replying. Has boye changed his phone number',ham
'1) Go to write msg 2) Put on Dictionary mode 3)Cover the screen with hand, 4)Press  &lt;#&gt; . 5)Gently remove Ur hand.. Its interesting..:)',ham
'hi my darlin im on my way to London and we have just been smashed into by another driver! and have a big dent! im really missing u what have u been up to? xxx',ham
